id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,worldwideGrossCurrency,productionBudget,productionBudgetCurrency,totalStarMeter
tt10640346,movie,Babylon,Babylon,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGY3M2NkN2QtZTdhOS00YTNjLTgyYmMtMGY3Y2U0OTk2NjA0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2022.0,11340.0,"['Comedy', 'Drama']","{'aggregateRating': 7.1, 'voteCount': 205527}","A tale of outsized ambition and outrageous excess, it traces the rise and fall of multiple characters during an era of unbridled decadence and depravity in early Hollywood.",65267446,USD,80000000,USD,21
tt0086250,movie,Scarface,Scarface,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDUzYjY0NmUtMDM4OS00Y2Q5LWJiODYtNTk0ZTk0YjZhMTg1XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",1983.0,10200.0,"['Crime', 'Drama']","{'aggregateRating': 8.3, 'voteCount': 1012022}","In the 1980s, a determined criminal-minded Cuban immigrant becomes the biggest drug smuggler in Miami, and is eventually undone by his own drug addiction.",66443303,USD,50000000,USD,18
tt0443706,movie,Zodiac,Zodiac,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDFkMTRkZmQtM2I0NC00NjJjLWJlMDctNTNiZWYxYzhjZDZiXkEyXkFqcGc@._V1_.jpg', 'width': 1943, 'height': 2867}",2007.0,9420.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 670501}","Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",84789123,USD,65000000,USD,29
tt5362988,movie,Wind River,Wind River,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_.jpg', 'width': 1382, 'height': 2048}",2017.0,6420.0,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Western']","{'aggregateRating': 7.7, 'voteCount': 313931}",A wildlife officer helps a rookie FBI agent investigate the murder of a young woman on an American Indian reservation in Wyoming.,44202682,USD,11000000,USD,14
tt0211915,movie,Amélie,Le fabuleux destin d'Amélie Poulain,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTNmYzY0MWQtZGZmNy00Y2Y4LWFmMDQtMTZjYTdiYzEwZGQ2XkEyXkFqcGc@._V1_.jpg', 'width': 1280, 'height': 1920}",2001.0,7320.0,"['Comedy', 'Romance']","{'aggregateRating': 8.3, 'voteCount': 838364}","Despite being caught in her imaginative world, young waitress Amelie decides to help people find happiness. Her quest to spread joy leads her on a journey during which she finds true love.",175424055,USD,10000000,USD,0
tt0327056,movie,Mystic River,Mystic River,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_.jpg', 'width': 485, 'height': 719}",2003.0,8280.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.9, 'voteCount': 521503}","The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her.",156595191,USD,25000000,USD,17
tt0114709,movie,Toy Story,Toy Story,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTA3OWVjOWItNjE1NS00NzZiLWE1MjgtZDZhMWI1ZTlkNzYwXkEyXkFqcGc@._V1_.jpg', 'width': 1005, 'height': 1500}",1995.0,4860.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 8.3, 'voteCount': 1170164}","A cowboy doll is profoundly jealous when a new spaceman action figure supplants him as the top toy in a boy's bedroom. When circumstances separate them from their owner, the duo have to put aside their differences to return to him.",401157969,USD,30000000,USD,9
tt0332452,movie,Troy,Troy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_.jpg', 'width': 1388, 'height': 2048}",2004.0,9780.0,"['Action', 'Adventure', 'Drama']","{'aggregateRating': 7.3, 'voteCount': 613886}","An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces.",497409852,USD,175000000,USD,11
tt31434639,movie,Warfare,Warfare,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzEyYjE1NmEtOTFmNy00ZmQxLThlYzctOGRjNmQ0N2VjMmNmXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2025.0,5700.0,"['Action', 'Drama', 'War']","{'aggregateRating': 7.1, 'voteCount': 109130}","A platoon of Navy SEALs embark on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",34902602,USD,20000000,USD,3
tt1051906,movie,The Invisible Man,The Invisible Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTM3NDJhZWUtZWM1Yy00ODk4LThjNmMtNDg3OGYzMGM2OGYzXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",2020.0,7440.0,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 283563}","When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",144492724,USD,7000000,USD,7
tt0448134,movie,Sunshine,Sunshine,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmExYTA4MGYtNWUwNC00YTZhLWE0YzUtMjI0OGYyMmQ4YTVkXkEyXkFqcGc@._V1_.jpg', 'width': 1021, 'height': 1500}",2007.0,6420.0,"['Sci-Fi', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 286225}",A team of international astronauts is sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.,38903511,USD,26000000,GBP,26
tt0848228,movie,The Avengers,The Avengers,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGE0YTVjNzUtNzJjOS00NGNlLTgxMzctZTY4YTE1Y2Y1ZTU4XkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1184}",2012.0,8580.0,"['Action', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 1554217}",Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,1520538536,USD,220000000,USD,23
tt2582782,movie,Hell or High Water,Hell or High Water,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_.jpg', 'width': 2764, 'height': 4096}",2016.0,6120.0,"['Crime', 'Drama', 'Thriller', 'Western']","{'aggregateRating': 7.6, 'voteCount': 276504}","Toby is a divorced father who's trying to make a better life. His brother is an ex-con with a short temper and a loose trigger finger. Together, they plan a series of heists against the bank that's about to foreclose on their family ranch.",37999675,USD,12000000,USD,9
tt0059742,movie,The Sound of Music,The Sound of Music,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_.jpg', 'width': 1200, 'height': 1800}",1965.0,10440.0,"['Biography', 'Drama', 'Family', 'Musical', 'Romance']","{'aggregateRating': 8.1, 'voteCount': 290817}",A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,161507583,USD,8200000,USD,3
tt11866324,movie,Prey,Prey,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWVjYTBlYjktODhjZS00OTUyLTg4MzctODI4MTkyNDE5YzY0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2022.0,6000.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 271682}","Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.",,,65000000,USD,4
tt11271038,movie,Licorice Pizza,Licorice Pizza,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjU5MjRiOWMtNmI0OC00ZTU1LThlNGItYTViNzU2YzAzMWMxXkEyXkFqcGc@._V1_.jpg', 'width': 831, 'height': 1200}",2021.0,7980.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 7.1, 'voteCount': 160376}","A young man and a young woman grow up, run around, and fall in love in the San Fernando Valley, 1973.",33276075,USD,40000000,USD,15
tt0351283,movie,Madagascar,Madagascar,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjk4OGFmZmYtYWE4NC00MzM4LTkwZTItODdhMjk3NTZjMmI5XkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1440}",2005.0,5160.0,"['Animation', 'Adventure', 'Comedy', 'Family']","{'aggregateRating': 6.9, 'voteCount': 478409}","A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.",543289400,USD,75000000,USD,5
tt0112573,movie,Braveheart,Braveheart,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGMxZDBhNGQtYTZlNi00N2UzLWI4NDEtNmUzNWM2NTdmZDA0XkEyXkFqcGc@._V1_.jpg', 'width': 1981, 'height': 2924}",1995.0,10680.0,"['Biography', 'Drama', 'War']","{'aggregateRating': 8.3, 'voteCount': 1158592}",Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,213216216,USD,72000000,USD,9
tt9218128,movie,Gladiator II,Gladiator II,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWYzZTM5ZGQtOGE5My00NmM2LWFlMDEtMGNjYjdmOWM1MzA1XkEyXkFqcGc@._V1_.jpg', 'width': 878, 'height': 1300}",2024.0,8880.0,"['Action', 'Adventure', 'Drama']","{'aggregateRating': 6.5, 'voteCount': 293243}","After his home is conquered by the tyrannical emperors who now lead Rome, Lucius is forced to enter the Colosseum and must look to his past to find strength to return the glory of Rome to its people.",462180717,USD,250000000,USD,31
tt13560574,movie,X,X,"{'url': 'https://m.media-amazon.com/images/M/MV5BODUwYTNhMTMtYWQ5Ny00YTdmLWIxOTAtNDczNzVlYzg2NDFkXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",2022.0,6300.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.5, 'voteCount': 222966}","In 1979, a group of young filmmakers set out to make an adult film in a rural Texas farm, but when their reclusive, elderly hosts catch them in the act, the crew find themselves fighting for their lives.",14745049,USD,1000000,USD,17
tt16426418,movie,Challengers,Challengers,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTcyZGIyODctZGJhOS00MWUyLWI5ZWEtMjg4YzhkMDczMDBhXkEyXkFqcGc@._V1_.jpg', 'width': 2765, 'height': 4096}",2024.0,7860.0,"['Comedy', 'Drama', 'Romance', 'Sport']","{'aggregateRating': 7, 'voteCount': 177138}","Tashi, a former tennis prodigy turned coach, transformed her husband into a champion. But to overcome a recent losing streak and redeem himself, he'll need to face off against his former best friend and Tashi's ex-boyfriend.",96119408,USD,55000000,USD,17
tt0371746,movie,Iron Man,Iron Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2008.0,7560.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7.9, 'voteCount': 1220728}","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",585796247,USD,140000000,USD,11
tt0095327,movie,Grave of the Fireflies,Hotaru no haka,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTY5MmE2OGMtN2IxNC00MDY4LTkwMGEtZDUzOTYyNWE0ZTNjXkEyXkFqcGc@._V1_.jpg', 'width': 1600, 'height': 2400}",1988.0,5280.0,"['Animation', 'Drama', 'War']","{'aggregateRating': 8.5, 'voteCount': 382862}",A young boy and his little sister struggle to survive in Japan during World War II.,4696907,USD,3700000,USD,0
tt0088247,movie,The Terminator,The Terminator,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmE0YzIxM2QtMGNlMi00MjRmLWE3MWMtOWQzMGVjMmU0YTFmXkEyXkFqcGc@._V1_.jpg', 'width': 1066, 'height': 1600}",1984.0,6420.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 8.1, 'voteCount': 1001552}",A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,78371200,USD,6400000,USD,8
tt15678738,movie,David,David,"{'url': 'https://m.media-amazon.com/images/M/MV5BODczZDkzMDgtYzRjMi00YWNkLWJhNzMtNGNiMzQxNzE1ZDc3XkEyXkFqcGc@._V1_.jpg', 'width': 1383, 'height': 2048}",2025.0,6540.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']","{'aggregateRating': 6.9, 'voteCount': 5408}","From his mother's songs to his clash with Goliath, David's journey from humble shepherd to anointed king tests the limits of faith, courage, and love--culminating in a battle for the soul of a kingdom.",85120737,USD,,,0
tt3890160,movie,Baby Driver,Baby Driver,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_.jpg', 'width': 1382, 'height': 2048}",2017.0,6780.0,"['Action', 'Crime', 'Drama', 'Music']","{'aggregateRating': 7.5, 'voteCount': 681733}","Coerced into working for a crime boss, a young getaway driver must face the music when a doomed heist threatens his life, love, and freedom.",226945087,USD,34000000,USD,29
tt0053291,movie,Some Like It Hot,Some Like It Hot,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTllZDYyNjEtY2RmMS00NmJhLWI4ODAtMTQ0NWFiZTJhZjA0XkEyXkFqcGc@._V1_.jpg', 'width': 1807, 'height': 2800}",1959.0,7260.0,"['Comedy', 'Music', 'Romance']","{'aggregateRating': 8.2, 'voteCount': 304237}","After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",213362,USD,2883848,USD,0
tt30645201,movie,Honey Don't!,Honey Don't!,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmRkNGJmNWUtNjVkMC00NTJhLTk5N2UtYmZlODdmM2UzNTRlXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1600}",2025.0,5340.0,"['Comedy', 'Crime', 'Mystery', 'Thriller']","{'aggregateRating': 5.2, 'voteCount': 24934}",A small-town private investigator delves into a series of strange deaths tied to a mysterious church.,7469564,USD,20000000,USD,28
tt26625693,movie,The Order,The Order,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWIxOGQyYjYtOGEwOC00YWNjLWJmNTktZjJlM2RmNTdjMmVlXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2024.0,6960.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 61573}",A series of bank robberies and car heists frightens communities in the Pacific Northwest. A lone FBI agent believes that the crimes were not the work of financially motivated criminals but rather a group of dangerous domestic terrorists.,2270354,USD,,,11
tt10366206,movie,John Wick: Chapter 4,John Wick: Chapter 4,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2Q2ZmI5ZjUtNWVhMC00YzJkLTlmYjMtY2RmZDhkNzEzYjZhXkEyXkFqcGc@._V1_.jpg', 'width': 4051, 'height': 6001}",2023.0,10140.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 409461}","John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",447142521,USD,100000000,USD,13
tt24326458,movie,One Mile,One Mile: Chapter One,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWU3MjE5MDItNjFlYi00NGY4LWFkM2UtMTcxNWE3M2U3MGM1XkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",2026.0,5340.0,"['Action', 'Adventure', 'Drama', 'Thriller']","{'aggregateRating': 5.6, 'voteCount': 2188}","An ex-special forces operative goes off-the-grid when his daughter is kidnapped by a violent community. Alone and outnumbered, he's forced to use every skill he has to track them down, take them apart, and bring his daughter home.",,,,,0
tt9603212,movie,Mission: Impossible - Dead Reckoning Part One,Mission: Impossible - Dead Reckoning Part One,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2U4OTdmM2QtZTkxYy00ZmQyLTg2N2UtMDdmMGJmNDhlZDU1XkEyXkFqcGc@._V1_.jpg', 'width': 2037, 'height': 3000}",2023.0,9780.0,"['Action', 'Adventure', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 325991}",Ethan Hunt and his IMF team must track down a terrifying new weapon that threatens all of humanity.,571125435,USD,291000000,USD,16
tt0243655,movie,Wet Hot American Summer,Wet Hot American Summer,"{'url': 'https://m.media-amazon.com/images/M/MV5BODUzOTRmMWUtMDZlNS00ZDhiLTg1NDYtOGVjMmM5MmQ3ZmYzXkEyXkFqcGc@._V1_.jpg', 'width': 972, 'height': 1440}",2001.0,5820.0,"['Comedy', 'Romance']","{'aggregateRating': 6.5, 'voteCount': 63676}","Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.",295206,USD,5000000,USD,0
tt23724682,movie,Outcome,Outcome,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzFmMWExMmMtZmYwZi00ZDIyLTlhYTUtZmM3ZTBlZWNjOWY4XkEyXkFqcGc@._V1_.jpg', 'width': 503, 'height': 755}",2026.0,4980.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 4.8, 'voteCount': 903}",Follows Hollywood star Reef as he is forced to confront his problems and atone for his past after being threatened by a bizarre video footage from his past.,,,,,20
tt1959490,movie,Noah,Noah,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI2OTgyNTc0Ml5BMl5BanBnXkFtZTgwNDM1NTQxMTE@._V1_.jpg', 'width': 1013, 'height': 1500}",2014.0,8280.0,"['Action', 'Adventure', 'Drama']","{'aggregateRating': 5.8, 'voteCount': 276563}",Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.,359200044,USD,125000000,USD,25
tt6791350,movie,Guardians of the Galaxy Vol. 3,Guardians of the Galaxy Vol. 3,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTJhOTMxMmItZmE0Ny00MDc3LWEzOGEtOGFkMzY4MWYyZDQ0XkEyXkFqcGc@._V1_.jpg', 'width': 886, 'height': 1312}",2023.0,9000.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.9, 'voteCount': 468498}","Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful.",845555777,USD,250000000,USD,17
tt29713093,movie,We Bury the Dead,We Bury the Dead,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzQwZDIzMWEtZDNkOS00ODI5LWI1YmYtNDU3MTM0NWQ0MDVmXkEyXkFqcGc@._V1_.jpg', 'width': 5401, 'height': 8000}",2024.0,5640.0,"['Horror', 'Thriller']","{'aggregateRating': 5.6, 'voteCount': 11054}","After a catastrophic military disaster, the dead don't just rise - they hunt. Ava searches for her missing husband, but what she finds is far more terrifying.",3885120,USD,,,0
tt0369610,movie,Jurassic World,Jurassic World,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzBhNzlkM2UtZTQyOC00NjUyLTkzMmMtNDQ1YTM5N2NmMGE5XkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2015.0,7440.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 6.9, 'voteCount': 727680}","A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.",1671537444,USD,150000000,USD,19
tt12308018,movie,Newborn,Newborn,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWNjMjJmYTktMTk1YS00NTg2LTkxODEtOGJkMjAwNDEzNWRiXkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2026.0,6120.0,"['Drama', 'Thriller']","{'aggregateRating': 6.1, 'voteCount': 18}","After serving seven years in solitary confinement, Chris Newborn seeks to rebuild his life and reconnect with his family only to find that freedom has become a terrifying psychological battleground.",,,,,2
tt0105236,movie,Reservoir Dogs,Reservoir Dogs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmMzYjg4NDctYWY0Mi00OGViLWIzMTMtYWNlZGY5ZDJmYjk3XkEyXkFqcGc@._V1_.jpg', 'width': 667, 'height': 994}",1992.0,5940.0,"['Crime', 'Thriller']","{'aggregateRating': 8.3, 'voteCount': 1168050}","When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",2942225,USD,1200000,USD,6
tt1670345,movie,Now You See Me,Now You See Me,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_.jpg', 'width': 1315, 'height': 2048}",2013.0,6900.0,"['Crime', 'Mystery', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 768597}","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.",351723989,USD,75000000,USD,14
tt1817273,movie,The Place Beyond the Pines,The Place Beyond the Pines,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjc1OTEwNjU4N15BMl5BanBnXkFtZTcwNzUzNDIwOQ@@._V1_.jpg', 'width': 1328, 'height': 2048}",2012.0,8400.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 7.3, 'voteCount': 308624}",A stunt rider turns into a robber in order to lead a happy life with his child and lover and grabs the attention of a police officer. They both get on a collision course that affects their families.,47162802,USD,15000000,USD,21
tt0942385,movie,Tropic Thunder,Tropic Thunder,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_.jpg', 'width': 1457, 'height': 2048}",2008.0,6420.0,"['Action', 'Comedy', 'War']","{'aggregateRating': 7.1, 'voteCount': 488209}","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",195703708,USD,92000000,USD,24
tt0304141,movie,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1_.jpg', 'width': 1385, 'height': 2048}",2004.0,8520.0,"['Adventure', 'Family', 'Fantasy', 'Mystery']","{'aggregateRating': 7.9, 'voteCount': 764963}","Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",810556919,USD,130000000,USD,14
tt10370710,movie,The Worst Person in the World,Verdens verste menneske,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGEyYzBiYmItZDM4OC00NTdmLWJlYzctODdiM2E2MjZmYTU2XkEyXkFqcGc@._V1_.jpg', 'width': 595, 'height': 842}",2021.0,7680.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 7.7, 'voteCount': 126221}","The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",13063527,USD,5000000,EUR,9
tt0169547,movie,American Beauty,American Beauty,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDI1MDE0OTMtMmI2MS00Yjc2LTg2MTItMWExYTg5NzA1OGUzXkEyXkFqcGc@._V1_.jpg', 'width': 675, 'height': 1000}",1999.0,7320.0,['Drama'],"{'aggregateRating': 8.3, 'voteCount': 1277659}",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,356296601,USD,15000000,USD,3
tt12747748,movie,Leave the World Behind,Leave the World Behind,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjI0YzhjZjAtMzg3ZS00NTFhLWFkYjctMjE5ZGExNTk1MmJkXkEyXkFqcGc@._V1_.jpg', 'width': 1482, 'height': 2222}",2023.0,8280.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 241301}","A family's getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices, and two strangers appear at their door.",,,,,14
tt16366836,movie,Venom: The Last Dance,Venom: The Last Dance,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDMyYWU4NzItZDY0MC00ODE2LTkyYTMtMzNkNDdmYmFhZDg0XkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1619}",2024.0,6600.0,"['Action', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6, 'voteCount': 154118}",Eddie Brock and Venom must make a devastating decision as they're pursued by a mysterious military man and alien monsters from Venom's home world.,478937618,USD,120000000,USD,27
tt6341826,movie,In the Blink of an Eye,In the Blink of an Eye,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjNhNjQ2Y2ItMGM5ZC00OWE4LWEwZjItOWM5ZTdkYmYyZjE5XkEyXkFqcGc@._V1_.jpg', 'width': 1334, 'height': 2001}",2026.0,5640.0,"['Drama', 'Sci-Fi']","{'aggregateRating': 6.1, 'voteCount': 5220}","Three storylines, spanning thousands of years, intersect and reflect on hope, connection and the circle of life.",,,,,0
tt0353969,movie,Memories of Murder,Salinui chueok,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_.jpg', 'width': 1382, 'height': 2048}",2003.0,7860.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 264693}","In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",1211583,USD,2800000,USD,0
tt0382932,movie,Ratatouille,Ratatouille,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2007.0,6660.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 8.1, 'voteCount': 939422}",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,623744761,USD,150000000,USD,0
tt8772262,movie,Midsommar,Midsommar,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzQxNzQzOTQwM15BMl5BanBnXkFtZTgwMDQ2NTcwODM@._V1_.jpg', 'width': 1382, 'height': 2048}",2019.0,8880.0,"['Drama', 'Horror', 'Mystery', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 481433}",A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,48500007,USD,9000000,USD,7
tt29344903,movie,The Ugly Stepsister,Den stygge stesøsteren,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzk2MjdkZDMtNmU0ZC00ZTEyLTk0ZTAtZDM1MmFhNDdhMjFiXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 2963}",2025.0,6540.0,"['Comedy', 'Drama', 'Horror']","{'aggregateRating': 7, 'voteCount': 43331}","Elvira battles against her gorgeous stepsister in a realm where beauty reigns supreme. She resorts to extreme measures to captivate the prince, amid a ruthless competition for physical perfection.",5638035,USD,,,3
