id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,productionBudget,totalStarMeter,gross_to_budget_ratio
tt10366206,movie,John Wick: Chapter 4,John Wick: Chapter 4,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2Q2ZmI5ZjUtNWVhMC00YzJkLTlmYjMtY2RmZDhkNzEzYjZhXkEyXkFqcGc@._V1_.jpg', 'width': 4051, 'height': 6001}",2023.0,10140.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 409452}","John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",447142521,100000000,10,4.47142521
tt9603212,movie,Mission: Impossible - Dead Reckoning Part One,Mission: Impossible - Dead Reckoning Part One,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2U4OTdmM2QtZTkxYy00ZmQyLTg2N2UtMDdmMGJmNDhlZDU1XkEyXkFqcGc@._V1_.jpg', 'width': 2037, 'height': 3000}",2023.0,9780.0,"['Action', 'Adventure', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 325986}",Ethan Hunt and his IMF team must track down a terrifying new weapon that threatens all of humanity.,571125435,291000000,12,1.9626303608247422
tt0243655,movie,Wet Hot American Summer,Wet Hot American Summer,"{'url': 'https://m.media-amazon.com/images/M/MV5BODUzOTRmMWUtMDZlNS00ZDhiLTg1NDYtOGVjMmM5MmQ3ZmYzXkEyXkFqcGc@._V1_.jpg', 'width': 972, 'height': 1440}",2001.0,5820.0,"['Comedy', 'Romance']","{'aggregateRating': 6.5, 'voteCount': 63676}","Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.",295206,5000000,3,0.0590412
tt1959490,movie,Noah,Noah,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI2OTgyNTc0Ml5BMl5BanBnXkFtZTgwNDM1NTQxMTE@._V1_.jpg', 'width': 1013, 'height': 1500}",2014.0,8280.0,"['Action', 'Adventure', 'Drama']","{'aggregateRating': 5.8, 'voteCount': 276562}",Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.,359200044,125000000,24,2.873600352
tt6791350,movie,Guardians of the Galaxy Vol. 3,Guardians of the Galaxy Vol. 3,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTJhOTMxMmItZmE0Ny00MDc3LWEzOGEtOGFkMzY4MWYyZDQ0XkEyXkFqcGc@._V1_.jpg', 'width': 886, 'height': 1312}",2023.0,9000.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.9, 'voteCount': 468490}","Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful.",845555777,250000000,16,3.382223108
tt0369610,movie,Jurassic World,Jurassic World,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzBhNzlkM2UtZTQyOC00NjUyLTkzMmMtNDQ1YTM5N2NmMGE5XkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2015.0,7440.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 6.9, 'voteCount': 727667}","A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.",1671537444,150000000,17,11.14358296
tt0105236,movie,Reservoir Dogs,Reservoir Dogs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmMzYjg4NDctYWY0Mi00OGViLWIzMTMtYWNlZGY5ZDJmYjk3XkEyXkFqcGc@._V1_.jpg', 'width': 667, 'height': 994}",1992.0,5940.0,"['Crime', 'Thriller']","{'aggregateRating': 8.3, 'voteCount': 1168041}","When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",2942225,1200000,11,2.4518541666666667
tt1670345,movie,Now You See Me,Now You See Me,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_.jpg', 'width': 1315, 'height': 2048}",2013.0,6900.0,"['Crime', 'Mystery', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 768587}","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.",351723989,75000000,11,4.689653186666667
tt1817273,movie,The Place Beyond the Pines,The Place Beyond the Pines,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjc1OTEwNjU4N15BMl5BanBnXkFtZTcwNzUzNDIwOQ@@._V1_.jpg', 'width': 1328, 'height': 2048}",2012.0,8400.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 7.3, 'voteCount': 308619}",A stunt rider turns into a robber in order to lead a happy life with his child and lover and grabs the attention of a police officer. They both get on a collision course that affects their families.,47162802,15000000,22,3.1441868
tt0942385,movie,Tropic Thunder,Tropic Thunder,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDE5NjQzMDkzOF5BMl5BanBnXkFtZTcwODI3ODI3MQ@@._V1_.jpg', 'width': 1457, 'height': 2048}",2008.0,6420.0,"['Action', 'Comedy', 'War']","{'aggregateRating': 7.1, 'voteCount': 488199}","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",195703708,92000000,18,2.1272142173913045
tt0304141,movie,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1_.jpg', 'width': 1385, 'height': 2048}",2004.0,8520.0,"['Adventure', 'Family', 'Fantasy', 'Mystery']","{'aggregateRating': 7.9, 'voteCount': 764952}","Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard.",810556919,130000000,15,6.235053223076923
tt10370710,movie,The Worst Person in the World,Verdens verste menneske,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGEyYzBiYmItZDM4OC00NTdmLWJlYzctODdiM2E2MjZmYTU2XkEyXkFqcGc@._V1_.jpg', 'width': 595, 'height': 842}",2021.0,7680.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 7.7, 'voteCount': 126210}","The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",13063527,5000000,6,2.6127054
tt0169547,movie,American Beauty,American Beauty,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDI1MDE0OTMtMmI2MS00Yjc2LTg2MTItMWExYTg5NzA1OGUzXkEyXkFqcGc@._V1_.jpg', 'width': 675, 'height': 1000}",1999.0,7320.0,['Drama'],"{'aggregateRating': 8.3, 'voteCount': 1277647}",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,356296601,15000000,7,23.753106733333333
tt16366836,movie,Venom: The Last Dance,Venom: The Last Dance,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDMyYWU4NzItZDY0MC00ODE2LTkyYTMtMzNkNDdmYmFhZDg0XkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1619}",2024.0,6600.0,"['Action', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6, 'voteCount': 154108}",Eddie Brock and Venom must make a devastating decision as they're pursued by a mysterious military man and alien monsters from Venom's home world.,478937618,120000000,19,3.991146816666667
tt0353969,movie,Memories of Murder,Salinui chueok,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmRjOWE5NmMtYTdkYS00ODFlLWJiMTMtYzE2NDZlZjlkZDQ0XkEyXkFqcGc@._V1_.jpg', 'width': 1382, 'height': 2048}",2003.0,7860.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 264685}","In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.",1211583,2800000,0,0.43270821428571427
tt0382932,movie,Ratatouille,Ratatouille,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2007.0,6660.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 8.1, 'voteCount': 939406}",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,623744761,150000000,3,4.158298406666667
tt8772262,movie,Midsommar,Midsommar,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzQxNzQzOTQwM15BMl5BanBnXkFtZTgwMDQ2NTcwODM@._V1_.jpg', 'width': 1382, 'height': 2048}",2019.0,8880.0,"['Drama', 'Horror', 'Mystery', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 481424}",A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,48500007,9000000,9,5.388889666666667
tt22898462,movie,The Conjuring: Last Rites,The Conjuring: Last Rites,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2VmMzRkYzgtMzg2ZC00OTFkLTkwMTYtNTMxNjM2YzI1MjgyXkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2025.0,8100.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.2, 'voteCount': 97660}",Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,499156445,55000000,3,9.075571727272727
tt0463854,movie,28 Weeks Later,28 Weeks Later,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMjc2MTcxNV5BMl5BanBnXkFtZTcwMzgzOTY0MQ@@._V1_.jpg', 'width': 510, 'height': 755}",2007.0,6000.0,"['Horror', 'Sci-Fi']","{'aggregateRating': 6.8, 'voteCount': 361338}","Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan.",72304846,15000000,10,4.820323066666667
tt0120804,movie,Resident Evil,Resident Evil,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmI3YjJkN2ItY2ZmYS00Y2JhLTk2YTQtYzE5YWU5ODI1MzJmXkEyXkFqcGc@._V1_.jpg', 'width': 550, 'height': 800}",2002.0,6000.0,"['Action', 'Horror', 'Sci-Fi']","{'aggregateRating': 6.6, 'voteCount': 309654}","A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",102984862,33000000,7,3.120753393939394
tt0377092,movie,Mean Girls,Mean Girls,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE1MDQ4MjI1OV5BMl5BanBnXkFtZTcwNzcwODAzMw@@._V1_.jpg', 'width': 1446, 'height': 2048}",2004.0,5820.0,['Comedy'],"{'aggregateRating': 7.1, 'voteCount': 484755}","Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",130200456,17000000,12,7.658850352941177
tt1262426,movie,Wicked,Wicked: Part I,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_.jpg', 'width': 758, 'height': 1200}",2024.0,9600.0,"['Fantasy', 'Musical', 'Romance']","{'aggregateRating': 7.3, 'voteCount': 227912}","Elphaba, a young woman ridiculed for her green skin, and Galinda, a popular girl, become friends at Shiz University in the Land of Oz. After an encounter with the Wonderful Wizard of Oz, their friendship reaches a crossroads.",758790057,150000000,4,5.05860038
tt1663202,movie,The Revenant,The Revenant,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTgwNmQzZDctMjNmOS00OTExLTkwM2UtNzJmOTJhODFjOTdlXkEyXkFqcGc@._V1_.jpg', 'width': 1909, 'height': 2838}",2015.0,9360.0,"['Action', 'Drama', 'Western']","{'aggregateRating': 8, 'voteCount': 947138}",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,533574355,135000000,20,3.9524026296296295
tt6604188,movie,Tron: Ares,Tron: Ares,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzNlY2RiYWEtMDA0YS00MTZkLWI5YmUtMDNiZDZlN2E4MTVlXkEyXkFqcGc@._V1_.jpg', 'width': 4096, 'height': 6057}",2025.0,7140.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 6.2, 'voteCount': 77504}","A highly sophisticated program, Ares, is sent from the digital world into the real world on a dangerous mission.",142249983,220000000,9,0.6465908318181818
tt1564367,movie,Just Go with It,Just Go with It,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM3MzM3NDE5MV5BMl5BanBnXkFtZTcwNDE5MTUxNA@@._V1_.jpg', 'width': 1382, 'height': 2048}",2011.0,7020.0,"['Comedy', 'Romance']","{'aggregateRating': 6.4, 'voteCount': 289130}","On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",214945591,80000000,22,2.6868198875
tt2872718,movie,Nightcrawler,Nightcrawler,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjMwMmI5MWQtOTU4OS00OTAyLTg0OTYtNmQ5YzExZTQ3ZWJhXkEyXkFqcGc@._V1_.jpg', 'width': 650, 'height': 939}",2014.0,7020.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 7.8, 'voteCount': 666690}",A petty thief desperate for work muscles into the world of crime journalism and becomes the star of his own story as he blurs the line between observer and participant.,47425835,8500000,18,5.57951
tt1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_.jpg', 'width': 675, 'height': 1000}",2015.0,7200.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 8.1, 'voteCount': 1203217}","In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",380456026,150000000,25,2.5363735066666666
tt0084787,movie,The Thing,The Thing,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1200}",1982.0,6540.0,"['Horror', 'Mystery', 'Sci-Fi']","{'aggregateRating': 8.2, 'voteCount': 524568}",A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,20869448,15000000,16,1.3912965333333334
tt0206634,movie,Children of Men,Children of Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDNkNmNiYzYtYWY0YS00NWEwLTgwMWUtYjM0M2E4Nzk3MzhmXkEyXkFqcGc@._V1_.jpg', 'width': 1320, 'height': 1953}",2006.0,6540.0,"['Drama', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.9, 'voteCount': 564693}","In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",70601660,76000000,8,0.9289692105263158
tt5117670,movie,Peter Rabbit,Peter Rabbit,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTA0OGM4MmMtYzNlNy00YTJlLWI4YjEtNzk3ZTFhY2JhZjEwXkEyXkFqcGc@._V1_.jpg', 'width': 649, 'height': 960}",2018.0,5700.0,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","{'aggregateRating': 6.6, 'voteCount': 52923}","A rabbit sneaks into a garden to steal food, and they get a new challenge with a new owner.",351516614,50000000,1,7.03033228
tt0903624,movie,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_.jpg', 'width': 1382, 'height': 2048}",2012.0,10140.0,"['Adventure', 'Fantasy']","{'aggregateRating': 7.8, 'voteCount': 925772}","A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home and the gold within it from the dragon Smaug.",1017453991,180000000,5,5.6525221722222225
tt32299316,movie,Dangerous Animals,Dangerous Animals,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg5M2ZjNjItZThiZi00NDFiLTg3NmYtMmFhZTkxZWQ2OWVmXkEyXkFqcGc@._V1_.jpg', 'width': 2511, 'height': 3720}",2025.0,5880.0,"['Horror', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 33720}","When Zephyr, a savvy and free-spirited surfer, is abducted by a shark-obsessed serial killer and held captive on his boat, she must figure out how to escape before he carries out a ritualistic feeding to the sharks below.",9207791,4000000,14,2.30194775
tt15791034,movie,Barbarian,Barbarian,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWQ5MDgwMzMtNWZhMy00Y2Q4LWI5NTAtODA4MDIzYTExOGQzXkEyXkFqcGc@._V1_.jpg', 'width': 2500, 'height': 3703}",2022.0,6120.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 7, 'voteCount': 257979}",A woman staying at an Airbnb discovers that the house she has rented is not what it seems.,46169370,4500000,7,10.25986
tt0104257,movie,A Few Good Men,A Few Good Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGVhMTUwYzEtZGQ1ZC00Nzg1LTk0OGUtMDk0NDM0ZmZlN2E0XkEyXkFqcGc@._V1_.jpg', 'width': 510, 'height': 755}",1992.0,8280.0,"['Drama', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 316089}",A military lawyer intends to prove that two US Marines charged with murdering a fellow Marine were only following their base commander's orders.,243240178,41000000,24,5.932687268292683
tt1596363,movie,The Big Short,The Big Short,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDZkNDQ3YjktYjBlZC00YTY1LTgxOGYtY2RhMWFhZmNkZGY3XkEyXkFqcGc@._V1_.jpg', 'width': 750, 'height': 1171}",2015.0,7800.0,"['Biography', 'Comedy', 'Drama', 'History']","{'aggregateRating': 7.8, 'voteCount': 537746}","Prior to the 2008 financial crisis, a group of investors bet against the US mortgage market and are stunned by the corruption they uncover through their research.",133440870,28000000,35,4.765745357142857
tt15181326,movie,Dead Man's Wire,Dead Man's Wire,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzJhZTFjYjQtOGRiYS00ZWZjLWJmYTMtYWY0ZDMzMjM5YmY5XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}",2025.0,6240.0,"['Biography', 'Crime', 'Drama', 'History', 'Thriller']","{'aggregateRating': 6.5, 'voteCount': 6583}","On February 8, 1977, Tony Kiritsis entered the office of Richard Hall, president of the Meridian Mortgage Company, and took him hostage with a sawed-off shotgun wired with a ""dead man's wire"" from the trigger to Tony's own neck.",2553308,13000000,15,0.1964083076923077
tt0073195,movie,Jaws,Jaws,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1535}",1975.0,7440.0,"['Adventure', 'Drama', 'Horror', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 734969}","When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to the local police chief, a marine biologist, and an old seafarer to hunt the beast down.",490736300,7000000,3,70.10518571428571
tt5040012,movie,Nosferatu,Nosferatu,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2FhZGE3NmEtNWJjOC00NDI1LWFhMTQtMjcxNmQzZmEwNGIzXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1600}",2024.0,7920.0,"['Fantasy', 'Horror', 'Mystery']","{'aggregateRating': 7.1, 'voteCount': 264044}","A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",181954339,50000000,20,3.63908678
tt6644200,movie,A Quiet Place,A Quiet Place,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI0MDMzNTQ0M15BMl5BanBnXkFtZTgwMTM5NzM3NDM@._V1_.jpg', 'width': 1382, 'height': 2048}",2018.0,5400.0,"['Drama', 'Horror', 'Sci-Fi']","{'aggregateRating': 7.5, 'voteCount': 656068}",A family struggles for survival in a world invaded by blind alien creatures with ultra-sensitive hearing.,340955294,17000000,25,20.05619376470588
tt5726616,movie,Call Me by Your Name,Call Me by Your Name,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_.jpg', 'width': 648, 'height': 960}",2017.0,7920.0,"['Drama', 'Romance']","{'aggregateRating': 7.8, 'voteCount': 357748}","In the summer of 1983, 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets 24-year-old Oliver, an intern working for Elio's father. They discover the heady beauty of awakening desire.",70328032,4000000,11,17.582008
tt0108255,movie,Super Mario Bros.,Super Mario Bros.,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWUzYWIxMDUtYTdmYS00MjUxLWJjNDItYzcxOTY0N2M2YWE5XkEyXkFqcGc@._V1_.jpg', 'width': 1011, 'height': 1500}",1993.0,6240.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 4.2, 'voteCount': 67920}","Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",20929518,48000000,4,0.436031625
tt3281548,movie,Little Women,Little Women,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWMzYjNiZWMtMDg4NS00MDgyLTk5MWItOTFmNjg4NzRhZmExXkEyXkFqcGc@._V1_.jpg', 'width': 6072, 'height': 9000}",2019.0,8100.0,"['Drama', 'Romance']","{'aggregateRating': 7.8, 'voteCount': 283143}","In 19th century Massachusetts, the March sisters--Meg, Jo, Beth, and Amy--on the threshold of womanhood, go through many ups and downs in life and endeavor to make important decisions about their futures.",220102679,40000000,17,5.502566975
tt0317219,movie,Cars,Cars,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_.jpg', 'width': 450, 'height': 667}",2006.0,6960.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sport']","{'aggregateRating': 7.3, 'voteCount': 533158}","On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town and learns that winning isn't everything in life.",461996328,120000000,3,3.8499694
tt2584384,movie,Jojo Rabbit,Jojo Rabbit,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmFmNmUyMjYtZTFjNS00OWQyLThhZmMtMGZkYTQ3YjY0ZDQ1XkEyXkFqcGc@._V1_.jpg', 'width': 1334, 'height': 2000}",2019.0,6480.0,"['Comedy', 'Drama', 'War']","{'aggregateRating': 7.9, 'voteCount': 486530}","A young German boy in the Hitler Youth, whose hero and imaginary friend is the country's dictator, is shocked to discover that his mother is hiding a Jewish girl in their home.",93598180,14000000,13,6.6855842857142855
tt0371257,movie,Stay,Stay,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTk3ZThjZjgtYjhlMi00YjFlLWFkMjQtOGM0MTQxMGNmMzhjXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",2005.0,5940.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 6.7, 'voteCount': 93036}",A psychiatrist attempts to prevent one of his patients from committing suicide while trying to maintain his own grip on reality.,8483797,50000000,23,0.16967594
tt35521922,movie,Good Boy,Good Boy,"{'url': 'https://m.media-amazon.com/images/M/MV5BODJhM2JhYjktN2JlMC00YzVjLWI3NjctMTgzYjhhZDk3ZjU2XkEyXkFqcGc@._V1_.jpg', 'width': 1382, 'height': 2048}",2025.0,4320.0,"['Horror', 'Thriller']","{'aggregateRating': 6.1, 'voteCount': 30382}","A loyal dog moves to a rural family home with his owner, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",8757431,70000,1,125.10615714285714
tt1454468,movie,Gravity,Gravity,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_.jpg', 'width': 680, 'height': 1006}",2013.0,5460.0,"['Drama', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 898403}","Dr Ryan Stone, an engineer on her first space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.",723753370,100000000,19,7.2375337
tt7405458,movie,A Man Called Otto,A Man Called Otto,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjY5YWJjODYtNDUzNy00ZGMyLTk3NTQtN2EzZmFhZTFmMDNiXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2022.0,7560.0,"['Comedy', 'Drama']","{'aggregateRating': 7.5, 'voteCount': 209600}","Otto is a grump who's given up on life following the loss of his wife and wants to end it all. When a young family moves in nearby, he meets his match in quick-witted Marisol, leading to a friendship that will turn his world around.",113360085,50000000,9,2.2672017
tt2194499,movie,About Time,About Time,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_.jpg', 'width': 900, 'height': 1425}",2013.0,7380.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']","{'aggregateRating': 7.8, 'voteCount': 432400}","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",97626476,12000000,11,8.135539666666666
tt10545296,movie,The Hunger Games: The Ballad of Songbirds & Snakes,The Hunger Games: The Ballad of Songbirds & Snakes,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDk2YjNhYzEtYzg2ZC00OWEwLWJhYzgtMGUzMWVjNDFmYzI5XkEyXkFqcGc@._V1_.jpg', 'width': 1728, 'height': 2664}",2023.0,9420.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller', 'War']","{'aggregateRating': 6.6, 'voteCount': 181476}",Coriolanus Snow mentors and develops feelings for the female District 12 tribute during the 10th Hunger Games.,361791134,100000000,13,3.61791134
tt0032138,movie,The Wizard of Oz,The Wizard of Oz,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWRmY2I0MGItYTQ0OC00NWZmLWIwMDktYjJlNDc0MzVhMmViXkEyXkFqcGc@._V1_.jpg', 'width': 2094, 'height': 3179}",1939.0,6120.0,"['Adventure', 'Family', 'Fantasy', 'Musical']","{'aggregateRating': 8.1, 'voteCount': 466536}","Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.",25637669,2777000,1,9.232145840835434
tt12037194,movie,Furiosa: A Mad Max Saga,Furiosa: A Mad Max Saga,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTcwYWE1NTYtOWNiYy00NzY3LWIwY2MtNjJmZDkxNDNmOWE1XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2024.0,8880.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7.5, 'voteCount': 318204}","After being snatched from the Green Place of Many Mothers, while the tyrants Dementus and Immortan Joe fight for power and control, the young Furiosa must survive many trials as she puts together the means to find her way home.",174375791,168000000,18,1.0379511369047618
